sample_id,E05_mse,E05_mae,E05_iou,E05_dice,E05_volume_ratio,E05_mass_ratio,E05_absolute_top_depth_error_m,E05_absolute_bottom_depth_error_m,E05_absolute_thickness_error_m,E05_gravity_rmse,E06_mse,E06_mae,E06_iou,E06_dice,E06_volume_ratio,E06_mass_ratio,E06_absolute_top_depth_error_m,E06_absolute_bottom_depth_error_m,E06_absolute_thickness_error_m,E06_gravity_rmse,E07_mse,E07_mae,E07_iou,E07_dice,E07_volume_ratio,E07_mass_ratio,E07_absolute_top_depth_error_m,E07_absolute_bottom_depth_error_m,E07_absolute_thickness_error_m,E07_gravity_rmse,E05_to_E06_mse_change,E05_to_E06_mae_change,E05_to_E06_iou_change,E05_to_E06_dice_change,E05_to_E06_volume_ratio_change,E05_to_E06_mass_ratio_change,E05_to_E06_absolute_top_depth_error_m_change,E05_to_E06_absolute_bottom_depth_error_m_change,E05_to_E06_absolute_thickness_error_m_change,E05_to_E06_gravity_rmse_change,E06_to_E07_mse_change,E06_to_E07_mae_change,E06_to_E07_iou_change,E06_to_E07_dice_change,E06_to_E07_volume_ratio_change,E06_to_E07_mass_ratio_change,E06_to_E07_absolute_top_depth_error_m_change,E06_to_E07_absolute_bottom_depth_error_m_change,E06_to_E07_absolute_thickness_error_m_change,E06_to_E07_gravity_rmse_change,E05_to_E07_mse_change,E05_to_E07_mae_change,E05_to_E07_iou_change,E05_to_E07_dice_change,E05_to_E07_volume_ratio_change,E05_to_E07_mass_ratio_change,E05_to_E07_absolute_top_depth_error_m_change,E05_to_E07_absolute_bottom_depth_error_m_change,E05_to_E07_absolute_thickness_error_m_change,E05_to_E07_gravity_rmse_change
sample_001319,0.004199814051389694,0.008656180463731289,0.07903055848261328,0.146484375,12.653333333333334,11.846666006745146,0.0,190.0,190.0,0.07859653377898454,0.003171039978042245,0.006432108581066132,0.10323468685478321,0.18714909544603867,9.686666666666667,9.082269619719083,20.0,50.0,70.0,0.09719850529207409,0.0007358010043390095,0.002249151235446334,0.20134228187919462,0.33519553072625696,4.966666666666667,3.8084381709761876,0.0,50.0,50.0,0.033976506032802986,-0.0010287740733474493,-0.0022240718826651573,0.024204128372169925,0.040664720446038666,-2.966666666666667,-2.7643963870260624,20.0,-140.0,-120.0,0.018601971513089552,-0.0024352389737032354,-0.004182957345619798,0.09810759502441141,0.1480464352802183,-4.720000000000001,-5.273831448742896,-20.0,0.0,-20.0,-0.0632219992592711,-0.0034640130470506847,-0.006407029228284955,0.12231172339658133,0.18871115572625696,-7.686666666666667,-8.038227835768957,0.0,-140.0,-140.0,-0.044620027746181554
sample_002162,0.010213415138423443,0.021641740575432777,0.11340623734305387,0.2037104401600582,8.817857142857143,14.206607621538158,30.0,140.0,170.0,0.1796559349456726,0.0030769158620387316,0.007993730716407299,0.24295010845986983,0.39092495636998253,4.116071428571429,5.877807865133974,10.0,30.0,40.0,0.10042318583453999,0.0025660614483058453,0.007111576851457357,0.26653974297953353,0.4208944006012777,3.7517857142857145,5.293103999111008,10.0,40.0,50.0,0.08416585284732628,-0.007136499276384711,-0.013648009859025478,0.12954387111681598,0.18721451620992433,-4.701785714285714,-8.328799756404184,-20.0,-110.0,-130.0,-0.07923274911113262,-0.0005108544137328863,-0.0008821538649499416,0.0235896345196637,0.02996944423129516,-0.3642857142857143,-0.5847038660229664,0.0,10.0,10.0,-0.016257332987213713,-0.007647353690117598,-0.01453016372397542,0.15313350563647965,0.2171839604412195,-5.066071428571428,-8.91350362242715,-20.0,-100.0,-120.0,-0.09549008209834633
sample_001201,0.0030698103364557028,0.011113938875496387,0.0225867168593708,0.04417565080199842,44.273809523809526,23.522206535353895,50.0,150.0,200.0,0.09374675462875735,0.001130973338149488,0.004087765701115131,0.059743954480796585,0.11275167785234899,16.738095238095237,8.895599975692503,30.0,60.0,90.0,0.04098179032543768,0.0011999763082712889,0.0042839753441512585,0.056833558863328824,0.10755441741357234,17.595238095238095,9.512058160044084,30.0,60.0,90.0,0.04360191966302599,-0.0019388369983062148,-0.007026173174381256,0.03715723762142578,0.06857602705035057,-27.53571428571429,-14.626606559661392,-20.0,-90.0,-110.0,-0.05276496430331967,6.90029701218009e-05,0.0001962096430361271,-0.0029103956174677606,-0.005197260438776649,0.8571428571428577,0.6164581843515808,0.0,0.0,0.0,0.0026201293375883103,-0.001869834028184414,-0.006829963531345129,0.03424684200395803,0.06337876661157392,-26.67857142857143,-14.01014837530981,-20.0,-90.0,-110.0,-0.05014483496573136
sample_000860,0.014704215340316296,0.026312172412872314,0.13395348837209303,0.23625922887612796,7.465277777777778,9.962314719897918,10.0,180.0,190.0,0.20404739313741227,0.00287611479870975,0.008669639937579632,0.23848956608148394,0.38512971382722655,4.1930555555555555,3.8853508793131124,20.0,50.0,70.0,0.09962036310685188,0.002831009915098548,0.007626018021255732,0.28092079594225516,0.4386232104782211,3.5597222222222222,3.477905173196837,20.0,110.0,130.0,0.08362546071695078,-0.011828100541606545,-0.017642532475292683,0.10453607770939091,0.1488704849510986,-3.272222222222222,-6.076963840584806,10.0,-130.0,-120.0,-0.10442703003056039,-4.510488361120224e-05,-0.0010436219163239002,0.04243122986077122,0.053493496650994565,-0.6333333333333333,-0.4074457061162753,0.0,60.0,60.0,-0.015994902389901103,-0.011873205425217748,-0.018686154391616583,0.14696730757016213,0.20236398160209315,-3.9055555555555554,-6.484409546701081,10.0,-70.0,-60.0,-0.1204219324204615
sample_001867,0.0027968359645456076,0.009108567610383034,0.07929515418502203,0.1469387755102041,12.61111111111111,13.820766624056287,40.0,150.0,190.0,0.07848556336033387,0.0016774022951722145,0.0053621013648808,0.13028953229398663,0.23054187192118228,7.6752136752136755,8.529742976721426,20.0,70.0,90.0,0.05373593999593206,0.0006717279902659357,0.0026185663882642984,0.23470411233701102,0.380178716490658,4.260683760683761,4.69478059283191,20.0,70.0,90.0,0.028088067772684334,-0.001119433669373393,-0.0037464662455022335,0.050994378108964594,0.08360309641097818,-4.935897435897435,-5.29102364733486,-20.0,-80.0,-100.0,-0.024749623364401806,-0.0010056743049062788,-0.002743534976616502,0.1044145800430244,0.1496368445694757,-3.414529914529915,-3.8349623838895157,0.0,0.0,0.0,-0.025647872223247728,-0.002125107974279672,-0.006490001222118735,0.155408958151989,0.2332399409804539,-8.35042735042735,-9.125986031224375,-20.0,-80.0,-100.0,-0.050397495587649534
sample_000363,0.001073507941327989,0.004727203864604235,0.024360535931790498,0.04756242568370987,41.05,14.035513217774277,60.0,130.0,190.0,0.04144839509346415,0.0005185394547879696,0.002308746101334691,0.04499437570303712,0.0861141011840689,22.225,6.682097912370628,40.0,40.0,80.0,0.021685670565586786,0.0005531944334506989,0.002246117452159524,0.056022408963585436,0.10610079575596817,17.85,6.784262384692944,30.0,60.0,90.0,0.0191993815946539,-0.0005549684865400195,-0.0024184577632695436,0.02063383977124662,0.038551675500359026,-18.824999999999996,-7.353415305403649,-20.0,-90.0,-110.0,-0.019762724527877366,3.465497866272926e-05,-6.262864917516708e-05,0.011028033260548319,0.019986694571899277,-4.375,0.10216447232231651,-10.0,20.0,10.0,-0.002486288970932886,-0.0005203135078772902,-0.0024810864124447107,0.031661873031794935,0.0585383700722583,-23.199999999999996,-7.251250833081333,-30.0,-70.0,-100.0,-0.02224901349881025
sample_000263,0.005777889396995306,0.012814071029424667,0.062171052631578946,0.11706410653453081,16.084656084656086,17.331093630065507,10.0,170.0,180.0,0.11134290111921104,0.0012756919022649527,0.004313644487410784,0.12154340836012861,0.21674311926605505,8.227513227513228,6.4567648515529985,30.0,40.0,70.0,0.061269361994001646,0.0012158271856606007,0.0036880234256386757,0.15869017632241814,0.27391304347826084,6.301587301587301,5.647174837951722,10.0,50.0,60.0,0.051018869268683154,-0.004502197494730353,-0.008500426542013884,0.05937235572854967,0.09967901273152424,-7.857142857142858,-10.874328778512508,20.0,-130.0,-110.0,-0.05007353912520939,-5.9864716604352e-05,-0.0006256210617721081,0.03714676796228952,0.05716992421220579,-1.9259259259259265,-0.8095900136012766,-20.0,10.0,-10.0,-0.010250492725318493,-0.004562062211334705,-0.009126047603785992,0.09651912369083919,0.15684893694373003,-9.783068783068785,-11.683918792113785,0.0,-120.0,-120.0,-0.060324031850527884
sample_000442,0.0072205341421067715,0.014542016200721264,0.03491104397448808,0.06746675316250406,28.64423076923077,15.275079217098739,10.0,190.0,200.0,0.11831822070566024,0.002190222032368183,0.006150597240775824,0.05919180421172453,0.11176786673831274,16.89423076923077,6.43859682329635,30.0,50.0,80.0,0.07397796246632019,0.0015621082857251167,0.004218451678752899,0.09252669039145907,0.16938110749185667,10.807692307692308,4.46746931972643,10.0,60.0,70.0,0.04977168537408329,-0.005030312109738588,-0.00839141895994544,0.024280760237236444,0.04430111357580868,-11.75,-8.836482393802388,20.0,-140.0,-120.0,-0.044340258239340055,-0.0006281137466430664,-0.0019321455620229244,0.03333488617973454,0.05761324075354393,-6.086538461538462,-1.97112750356992,-20.0,10.0,-10.0,-0.024206277092236897,-0.005658425856381655,-0.010323564521968365,0.057615646416970985,0.10191435432935261,-17.83653846153846,-10.80760989737231,0.0,-130.0,-130.0,-0.06854653533157695
sample_001230,0.017696043476462364,0.030453599989414215,0.12188365650969529,0.21728395061728395,8.204545454545455,11.328310019945976,0.0,170.0,170.0,0.24193635269409489,0.004173279274255037,0.01014589425176382,0.23505843071786311,0.3806434171397675,4.254261363636363,4.425542751071761,20.0,40.0,60.0,0.12629470142072674,0.002813484286889434,0.007741854060441256,0.27672955974842767,0.43349753694581283,3.6136363636363638,3.540622602544555,0.0,60.0,60.0,0.08986563555085492,-0.013522764202207327,-0.020307705737650394,0.11317477420816782,0.16335946652248357,-3.9502840909090917,-6.902767268874214,20.0,-130.0,-110.0,-0.11564165127336815,-0.0013597949873656034,-0.002404040191322565,0.04167112903056455,0.05285411980604532,-0.6406249999999996,-0.8849201485272062,-20.0,20.0,0.0,-0.036429065869871824,-0.01488255918957293,-0.02271174592897296,0.15484590323873237,0.21621358632852888,-4.590909090909092,-7.78768741740142,0.0,-110.0,-110.0,-0.15207071714323997
sample_001272,0.012623034417629242,0.027506180107593536,0.07451102142191866,0.13868824039295002,13.420833333333333,7.074856017733315,60.0,100.0,160.0,0.198595113918265,0.0068808202631771564,0.013485291041433811,0.16134453781512606,0.2778581765557164,6.197916666666667,3.873104715675017,30.0,30.0,60.0,0.09874931264799118,0.004860954359173775,0.011236694641411304,0.17015242821694435,0.2908209633444411,5.877083333333333,3.3016445146582925,50.0,30.0,80.0,0.08878802706398521,-0.0057422141544520855,-0.014020889066159725,0.0868335163932074,0.13916993616276635,-7.2229166666666655,-3.2017513020582977,-30.0,-70.0,-100.0,-0.09984580127027383,-0.0020198659040033817,-0.0022485964000225067,0.008807890401818286,0.0129627867887247,-0.32083333333333375,-0.5714602010167247,20.0,0.0,20.0,-0.009961285584005969,-0.007762080058455467,-0.016269485466182232,0.09564140679502568,0.15213272295149105,-7.543749999999999,-3.7732115030750224,-10.0,-70.0,-80.0,-0.1098070868542798
sample_001600,0.01097416877746582,0.022484948858618736,0.13795620437956205,0.24246311738293777,7.248677248677248,5.48093716488274,60.0,80.0,140.0,0.18041696440100966,0.0051002404652535915,0.009866212494671345,0.293136874757658,0.4533733133433283,3.4113756613756614,2.998018758894252,30.0,10.0,40.0,0.08523867796183282,0.004203820135444403,0.009564537554979324,0.271356783919598,0.4268774703557312,3.685185185185185,2.929204464276705,50.0,20.0,70.0,0.09395003973828368,-0.005873928312212229,-0.012618736363947392,0.15518067037809594,0.21091019596039054,-3.837301587301587,-2.4829184059884883,-30.0,-70.0,-100.0,-0.09517828643917683,-0.0008964203298091888,-0.0003016749396920204,-0.021780090838059984,-0.026495842987597107,0.2738095238095237,-0.06881429461754696,20.0,10.0,30.0,0.008711361776450863,-0.006770348642021418,-0.012920411303639412,0.13340057954003595,0.18441435297279343,-3.5634920634920633,-2.5517327006060353,-10.0,-60.0,-70.0,-0.08646692466272597
sample_000593,0.019037386402487755,0.03364359587430954,0.15930514408833826,0.27482866767336506,6.277261200338123,4.731434403611628,60.0,80.0,140.0,0.264143264643641,0.00794760137796402,0.013637986965477467,0.3440954043048284,0.5120103873620429,2.9061707523245985,2.5499269270446625,20.0,30.0,50.0,0.11804579576820316,0.008604615926742554,0.01608714461326599,0.2931119920713578,0.4533435524046752,3.411665257819104,2.8332459195304467,50.0,20.0,70.0,0.1563045319268648,-0.011089785024523735,-0.020005608908832073,0.18479026021649012,0.2371817196886778,-3.3710904480135246,-2.1815074765669653,-40.0,-50.0,-90.0,-0.14609746887543784,0.0006570145487785339,0.0024491576477885246,-0.05098341223347058,-0.05866683495736763,0.5054945054945055,0.2833189924857842,30.0,-10.0,20.0,0.03825873615866164,-0.010432770475745201,-0.01755645126104355,0.13380684798301953,0.17851488473131016,-2.865595942519019,-1.8981884840811811,-10.0,-60.0,-70.0,-0.10783873271677621
sample_000367,0.0014954867074266076,0.0056198532693088055,0.0334553058024046,0.06474456246838645,29.890625,31.239023366936742,20.0,180.0,200.0,0.05080470537802766,0.0006563795614056289,0.0029769178945571184,0.05233033524121014,0.09945609945609946,19.109375,16.803083000922282,40.0,40.0,80.0,0.041846535603329564,0.00047572763287462294,0.0018475539982318878,0.11307420494699646,0.20317460317460317,8.84375,10.961434523074407,10.0,60.0,70.0,0.023123518166475444,-0.0008391071460209787,-0.002642935374751687,0.018875029438805542,0.03471153698771301,-10.78125,-14.43594036601446,20.0,-140.0,-120.0,-0.0089581697746981,-0.00018065192853100598,-0.0011293638963252306,0.060743869705786324,0.10371850371850372,-10.265625,-5.841648477847874,-30.0,20.0,-10.0,-0.01872301743685412,-0.0010197590745519847,-0.0037722992710769176,0.07961889914459186,0.13843004070621673,-21.046875,-20.277588843862333,-10.0,-120.0,-130.0,-0.02768118721155222
sample_000985,0.02198685146868229,0.0336926095187664,0.17032706588718596,0.2910760091805049,5.871057513914657,5.678344197477867,10.0,130.0,140.0,0.2623215915427262,0.006135012488812208,0.011218835599720478,0.3560105680317041,0.5250852411105699,2.8089053803339517,2.522008619566423,30.0,30.0,60.0,0.13425123120125937,0.005285998340696096,0.01019385177642107,0.3783783783783784,0.5490196078431373,2.642857142857143,2.385926994551113,10.0,40.0,50.0,0.1160947096598527,-0.01585183897987008,-0.022473773919045925,0.18568350214451815,0.23400923193006495,-3.0621521335807054,-3.156335577911444,20.0,-100.0,-80.0,-0.12807036034146685,-0.0008490141481161118,-0.001024983823299408,0.02236781034667429,0.023934366732567436,-0.16604823747680886,-0.13608162501531007,-20.0,10.0,-10.0,-0.018156521541406664,-0.016700853127986193,-0.023498757742345333,0.20805131249119244,0.2579435986626324,-3.2282003710575142,-3.292417202926754,0.0,-90.0,-90.0,-0.14622688188287353
sample_000252,0.003086286364123225,0.008657513186335564,0.04786597526924611,0.09135896459840122,20.891666666666666,17.88267133952994,20.0,180.0,200.0,0.07261331257588788,0.0007734974496997893,0.003435971913859248,0.08633093525179857,0.15894039735099338,11.583333333333334,7.271989580658669,20.0,50.0,70.0,0.0429208160778307,0.0007032214780338109,0.0024358013179153204,0.15286624203821655,0.26519337016574585,6.541666666666667,5.556831258368167,10.0,60.0,70.0,0.028496109087002786,-0.002312788914423436,-0.0052215412724763155,0.038464959982552456,0.06758143275259217,-9.308333333333332,-10.61068175887127,0.0,-130.0,-130.0,-0.029692496498057178,-7.027597166597843e-05,-0.0010001705959439278,0.06653530678641799,0.10625297281475246,-5.041666666666667,-1.7151583222905025,-10.0,10.0,0.0,-0.014424706990827915,-0.0023830648860894144,-0.006221711868420243,0.10500026676897045,0.17383440556734464,-14.349999999999998,-12.325840081161772,-10.0,-120.0,-130.0,-0.04411720348888509
sample_000452,0.012633218429982662,0.023824436590075493,0.1014832162373146,0.18426647767540752,9.853846153846154,8.755236003856847,40.0,140.0,180.0,0.19232872094329567,0.003087145509198308,0.007882903330028057,0.20733652312599682,0.34346103038309117,4.823076923076923,3.4800511038228596,30.0,40.0,70.0,0.08875211736045925,0.0035820703487843275,0.008373442105948925,0.21337710299548626,0.35170781197159284,4.686538461538461,3.7081697955696544,30.0,70.0,100.0,0.09357634341203666,-0.009546072920784354,-0.015941533260047436,0.10585330688868222,0.15919455270768365,-5.0307692307692315,-5.275184900033988,-10.0,-100.0,-110.0,-0.10357660358283642,0.0004949248395860195,0.0004905387759208679,0.006040579869489443,0.008246781588501673,-0.1365384615384615,0.22811869174679478,0.0,30.0,30.0,0.00482422605157741,-0.009051148081198335,-0.015450994484126568,0.11189388675817166,0.16744133429618532,-5.167307692307693,-5.047066208287193,-10.0,-70.0,-80.0,-0.09875237753125901
sample_001622,0.01100621372461319,0.0214750524610281,0.2118270079435128,0.34959941733430444,4.720833333333333,7.566310320432181,20.0,110.0,130.0,0.17640556691041187,0.0022768217604607344,0.006667628418654203,0.41585903083700443,0.5874299937772246,2.347916666666667,2.961592479576609,10.0,20.0,30.0,0.08543622262686129,0.0020310485269874334,0.005938162561506033,0.47880299251870323,0.6475548060708263,2.0885416666666665,2.7869529230187426,10.0,20.0,30.0,0.07391624951814962,-0.008729391964152455,-0.014807424042373896,0.20403202289349162,0.23783057644292016,-2.3729166666666663,-4.604717840855572,-10.0,-90.0,-100.0,-0.09096934428355058,-0.00024577323347330093,-0.0007294658571481705,0.0629439616816988,0.06012481229360167,-0.25937500000000036,-0.17463955655786645,0.0,0.0,0.0,-0.011519973108711667,-0.008975165197625756,-0.015536889899522066,0.26697598457519045,0.29795538873652183,-2.6322916666666667,-4.779357397413438,-10.0,-90.0,-100.0,-0.10248931739226225
sample_001585,0.007578887045383453,0.014737763442099094,0.03638814016172507,0.07022106631989597,27.48148148148148,16.94681375802291,10.0,170.0,180.0,0.12713548723322177,0.0029634127859026194,0.006665844935923815,0.06775407779171895,0.12690951821386603,14.75925925925926,7.935645879115996,30.0,40.0,70.0,0.09284975296145652,0.001810478512197733,0.004381275735795498,0.09773755656108597,0.17807089859851608,10.231481481481481,5.441482707925513,20.0,60.0,80.0,0.060242485115935274,-0.004615474259480834,-0.00807191850617528,0.03136593762999388,0.056688451893970065,-12.722222222222221,-9.011167878906914,20.0,-130.0,-110.0,-0.03428573427176525,-0.0011529342737048864,-0.002284569200128317,0.029983478769367022,0.05116138038465004,-4.527777777777779,-2.4941631711904835,-10.0,20.0,10.0,-0.032607267845521246,-0.0057684085331857204,-0.010356487706303596,0.0613494163993609,0.1078498322786201,-17.25,-11.505331050097396,10.0,-110.0,-100.0,-0.06689300211728649
sample_000222,0.024637022987008095,0.039537280797958374,0.1222052492709346,0.2177948273728499,8.182954545454546,5.9655636751410706,50.0,110.0,160.0,0.29435561915513314,0.008393430151045322,0.015080916695296764,0.2549246813441483,0.40627885503231764,3.922727272727273,2.7475086452483497,30.0,40.0,70.0,0.12646072182504595,0.009632659144699574,0.016732556745409966,0.22546758903407635,0.36796989337236047,4.435227272727273,3.052765556006062,40.0,50.0,90.0,0.15047340373036944,-0.016243592835962772,-0.02445636410266161,0.1327194320732137,0.18848402765946776,-4.260227272727273,-3.218055029892721,-20.0,-70.0,-90.0,-0.1678948973300872,0.001239228993654251,0.0016516400501132011,-0.02945709231007196,-0.038308961659957175,0.5125000000000002,0.30525691075771233,10.0,10.0,20.0,0.02401268190532349,-0.015004363842308521,-0.02280472405254841,0.10326233976314175,0.15017506599951058,-3.747727272727273,-2.9127981191350085,-10.0,-60.0,-70.0,-0.1438822154247637
sample_001459,0.005064125172793865,0.012573386542499065,0.028284098051539912,0.0550122249388753,35.355555555555554,18.49996708541429,30.0,160.0,190.0,0.10353408463199835,0.0018334680935367942,0.006041861604899168,0.045754956786985254,0.08750607681088965,21.855555555555554,9.059205573251878,30.0,40.0,70.0,0.07304059904427249,0.001619204063899815,0.004612014163285494,0.0701480904130943,0.13109978150036417,14.255555555555556,7.047388490080568,30.0,60.0,90.0,0.052669620424353455,-0.003230657079257071,-0.006531524937599897,0.017470858735445342,0.03249385187201435,-13.5,-9.440761512162412,0.0,-120.0,-120.0,-0.03049348558772587,-0.0002142640296369791,-0.0014298474416136742,0.02439313362610905,0.043593704689474516,-7.599999999999998,-2.0118170831713105,0.0,20.0,20.0,-0.02037097861991903,-0.00344492110889405,-0.007961372379213572,0.04186399236155439,0.07608755656148886,-21.099999999999998,-11.452578595333723,0.0,-100.0,-100.0,-0.0508644642076449
sample_001967,0.004275105427950621,0.011542200110852718,0.023106546854942234,0.0451693851944793,43.27777777777778,33.60770100607913,0.0,200.0,200.0,0.10253530025912878,0.0015535579295828938,0.004570858087390661,0.05183585313174946,0.09856262833675565,19.291666666666668,13.82090253346055,20.0,70.0,90.0,0.06849893766236329,0.0014104107394814491,0.003946469631046057,0.06293706293706294,0.11842105263157894,15.88888888888889,12.076187224962032,0.0,70.0,70.0,0.060303863064650645,-0.002721547498367727,-0.006971342023462057,0.028729306276807226,0.05339324314227635,-23.98611111111111,-19.78679847261858,20.0,-130.0,-110.0,-0.0340363625967655,-0.00014314719010144472,-0.0006243884563446045,0.011101209805313483,0.01985842429482329,-3.4027777777777786,-1.7447153084985185,-20.0,0.0,-20.0,-0.00819507459771264,-0.0028646946884691715,-0.007595730479806662,0.03983051608212071,0.07325166743709964,-27.38888888888889,-21.5315137811171,0.0,-130.0,-130.0,-0.04223143719447814
sample_001694,0.007600553799420595,0.015265294350683689,0.09122502172024327,0.16719745222929935,10.961904761904762,8.432360431357248,40.0,120.0,160.0,0.12956669554545125,0.004597750026732683,0.008201878517866135,0.1763717805151176,0.29985721085197525,5.66984126984127,5.022727890816474,50.0,50.0,100.0,0.09089399293924295,0.002552393591031432,0.0057778009213507175,0.19160583941605838,0.3215926493108729,5.219047619047619,3.8101555260446665,30.0,40.0,70.0,0.07112221482202366,-0.003002803772687912,-0.0070634158328175545,0.08514675879487432,0.1326597586226759,-5.292063492063492,-3.409632540540774,10.0,-70.0,-60.0,-0.038672702606208295,-0.002045356435701251,-0.002424077596515417,0.015234058900940789,0.021735438458897638,-0.45079365079365097,-1.2125723647718072,-20.0,-10.0,-30.0,-0.019771778117219294,-0.005048160208389163,-0.009487493429332972,0.10038081769581511,0.15439519708157354,-5.742857142857143,-4.622204905312581,-10.0,-80.0,-90.0,-0.05844448072342759
sample_001125,0.006441119592636824,0.016389617696404457,0.022878932316491896,0.04473438956197577,43.708333333333336,19.95944598663577,40.0,160.0,200.0,0.1308706797232777,0.0030475184321403503,0.007689743768423796,0.048,0.0916030534351145,20.833333333333332,9.621729022752683,30.0,60.0,90.0,0.07862604112168091,0.0022575859911739826,0.006215101107954979,0.057210965435041714,0.10822998872604284,17.479166666666668,7.836403931711343,30.0,60.0,90.0,0.06773244293331196,-0.0033936011604964733,-0.008699873927980661,0.025121067683508105,0.04686866387313873,-22.875000000000004,-10.337716963883087,-10.0,-100.0,-110.0,-0.052244638601596796,-0.0007899324409663677,-0.0014746426604688168,0.009210965435041713,0.016626935290928332,-3.3541666666666643,-1.78532509104134,0.0,0.0,0.0,-0.01089359818836895,-0.004183533601462841,-0.010174516588449478,0.03433203311854982,0.06349559916406707,-26.229166666666668,-12.123042054924428,-10.0,-100.0,-110.0,-0.06313823678996575
sample_001461,0.005950306076556444,0.012953565455973148,0.10246557796990073,0.1858844031367993,9.759375,9.223333474790094,30.0,110.0,140.0,0.11315339835946657,0.003209843533113599,0.006561619695276022,0.20552344251766216,0.3409696323921151,4.865625,5.164834834903003,20.0,20.0,40.0,0.07854020221882618,0.0013892370043322444,0.0037716177757829428,0.2629416598192276,0.41639557579700714,3.803125,3.365346114282901,20.0,20.0,40.0,0.04984176338855784,-0.0027404625434428453,-0.006391945760697126,0.10305786454776143,0.1550852292553158,-4.893750000000001,-4.058498639887091,-10.0,-90.0,-100.0,-0.03461319614064039,-0.0018206065287813544,-0.002790001919493079,0.05741821730156546,0.07542594340489206,-1.0624999999999996,-1.7994887206201016,0.0,0.0,0.0,-0.02869843883026834,-0.0045610690722242,-0.009181947680190206,0.16047608184932688,0.23051117266020785,-5.956250000000001,-5.857987360507193,-10.0,-90.0,-100.0,-0.06331163497090872
