experiment,sample_id,sample_path,prediction_path,mse,mae,correlation,iou,dice,true_occupied_cells,predicted_occupied_cells,volume_ratio,true_mass_proxy,predicted_mass_proxy,mass_ratio,true_body_mean_density,predicted_mean_density_in_true_body,peak_predicted_density,body_mse,background_mse,depth_profile_mse,z_center_error_m,absolute_z_center_error_m,true_top_depth_m,true_bottom_depth_m,true_thickness_m,true_width_x_m,true_width_y_m,true_center_x_m,true_center_y_m,gravity_mse,gravity_rmse,gravity_mae,gravity_relative_l2,gravity_correlation,gravity_max_abs_residual,gravity_mean_residual,gravity_residual_std,manifest_top_depth_m,manifest_thickness_m,predicted_top_depth_m,top_depth_error_m,absolute_top_depth_error_m,predicted_bottom_depth_m,bottom_depth_error_m,absolute_bottom_depth_error_m,predicted_thickness_m,thickness_error_m,absolute_thickness_error_m,predicted_width_x_m,width_x_error_m,absolute_width_x_error_m,predicted_width_y_m,width_y_error_m,absolute_width_y_error_m,predicted_center_x_m,predicted_center_y_m,lateral_center_error_m
E09B,sample_000172,samples/sample_000172.npz,sample_000172_prediction.npz,0.000395505951019004,0.0018741729436442256,0.6495534313876444,0.19591836734693877,0.32764505119453924,144,735,5.104166666666667,66.12655019760132,239.53790663981076,3.622416501753327,0.45921215415000916,0.44404293534656364,0.56004798412323,0.006201858726674812,0.0003869881181886131,0.010390748901190123,4.636765486474431,4.636765486474431,60.0,80.0,20.0,90.0,80.0,445.0,390.0,0.00047846472296256325,0.021873836493915815,0.009045365907586173,2.4229708757549497,0.998388945313522,0.15654148151667038,0.009045365907586173,0.01991597546093189,60.0,20.0,30.0,-30.0,30.0,120.0,40.0,40.0,90.0,70.0,70.0,130.0,40.0,40.0,110.0,30.0,30.0,455.0,385.0,11.180339887498949
E09B,sample_000676,samples/sample_000676.npz,sample_000676_prediction.npz,0.0004154729831498116,0.0017752358689904213,0.6872023413507695,0.2575558475689882,0.4096133751306165,196,761,3.88265306122449,93.86811804771423,249.02066403481393,2.6528779868393,0.47891896963119507,0.4299574353713162,0.49310386180877686,0.004089206071904893,0.0004081336079122175,0.0008288707935855313,-5.513724698732801,5.513724698732801,80.0,150.0,70.0,70.0,40.0,265.0,450.0,0.00022034815711142303,0.01484412870839589,0.007495315714792399,1.7547299422184628,0.9985529937362849,0.08440830869200594,0.007495315714792399,0.012812821681698736,80.0,70.0,60.0,-20.0,20.0,160.0,10.0,10.0,100.0,30.0,30.0,120.0,50.0,50.0,110.0,70.0,70.0,270.0,445.0,7.0710678118654755
E09B,sample_000167,samples/sample_000167.npz,sample_000167_prediction.npz,0.0006565864314325154,0.002532697981223464,0.7411541242904524,0.3395061728395062,0.5069124423963134,385,1134,2.9454545454545453,162.68452391028404,400.58610143770625,2.4623491639476307,0.42255720496177673,0.45219907133610215,0.5402810573577881,0.004983224179827892,0.0006395748508662472,0.0007605534715408682,-2.9769119775658623,2.9769119775658623,80.0,150.0,70.0,50.0,110.0,445.0,445.0,0.00047157674221538445,0.021715817788316986,0.01123022901201453,1.5108845245592581,0.9964262752310108,0.11584062421539071,0.01123022901201453,0.01858651926943535,80.0,70.0,60.0,-20.0,20.0,160.0,10.0,10.0,100.0,30.0,30.0,90.0,40.0,40.0,160.0,50.0,50.0,445.0,430.0,15.0
E09B,sample_000352,samples/sample_000352.npz,sample_000352_prediction.npz,0.001230055233463645,0.0038487063720822334,0.9080214383679838,0.5689655172413793,0.7252747252747253,792,1392,1.7575757575757576,481.7146625518799,851.9439409779012,1.7685655164921377,0.6082255840301514,0.7721127130542741,0.9004987478256226,0.036933218726429795,0.0009400713931536911,0.0006431429709307781,-3.9185641051372784,3.9185641051372784,40.0,120.0,80.0,90.0,110.0,345.0,285.0,0.002777960291319341,0.05270635911651782,0.01993637971950822,0.8816794323854672,0.998446775253666,0.40808146452702143,0.01993637971950822,0.04879037871341974,40.0,80.0,20.0,-20.0,20.0,140.0,20.0,20.0,120.0,40.0,40.0,120.0,30.0,30.0,130.0,20.0,20.0,350.0,285.0,5.0
E09B,sample_001467,samples/sample_001467.npz,sample_001467_prediction.npz,0.0015506315976381302,0.004097798373550177,0.8212784096613409,0.4132841328413284,0.5848563968668408,560,1355,2.419642857142857,347.71613597869873,742.3979673436124,2.135069070792539,0.6209216713905334,0.7353796618857554,0.8369851112365723,0.020374717263932432,0.0014427837175139593,0.000475151418462022,-1.813864823228684,1.813864823228684,70.0,150.0,80.0,50.0,140.0,355.0,200.0,0.0014009808265134803,0.03742967841851544,0.019037286488006247,1.1767221854541874,0.9997489709234941,0.20699236673835641,0.019037286488006247,0.03222673656588664,70.0,80.0,50.0,-20.0,20.0,240.0,90.0,90.0,190.0,110.0,110.0,90.0,40.0,40.0,180.0,40.0,40.0,355.0,200.0,0.0
E09B,sample_002010,samples/sample_002010.npz,sample_002010_prediction.npz,0.0014079371467232704,0.004217173438519239,0.5504838640806891,0.1407035175879397,0.24669603524229075,168,1194,7.107142857142857,156.31246948242188,440.34460495383684,2.8170791902392396,0.9304313659667969,0.5419406523661954,0.5804397463798523,0.15172976947848124,0.0011505998960382002,0.012220962831485266,0.33131290933501134,0.33131290933501134,80.0,100.0,20.0,60.0,140.0,170.0,470.0,0.0009136924668208255,0.030227346341034064,0.013938785520014452,1.8189831561133039,0.9992473093732436,0.1755129234052047,0.013938785520014452,0.026821683859293045,80.0,20.0,50.0,-30.0,30.0,140.0,40.0,40.0,90.0,70.0,70.0,100.0,40.0,40.0,180.0,40.0,40.0,170.0,460.0,10.0
E09B,sample_002098,samples/sample_002098.npz,sample_002098_prediction.npz,0.0014802990481257439,0.0044198292307555676,0.8558450636817003,0.4818560380725758,0.6503412284223203,810,1681,2.0753086419753086,470.3172558546066,888.0382050699889,1.8881684522851443,0.580638587474823,0.6836811556124393,0.875066339969635,0.02084379482129543,0.0013194231000578504,0.001216591160356782,-1.5136801854324062,1.5136801854324062,40.0,100.0,60.0,150.0,90.0,325.0,305.0,0.0032989826381846256,0.05743677078479104,0.02273125309892746,0.9330197480195783,0.9986119227176495,0.3738135697789343,0.02273125309892746,0.052747253679572045,40.0,60.0,20.0,-20.0,20.0,130.0,30.0,30.0,110.0,50.0,50.0,180.0,30.0,30.0,120.0,30.0,30.0,330.0,300.0,7.0710678118654755
E09B,sample_001451,samples/sample_001451.npz,sample_001451_prediction.npz,0.0002026363945333287,0.0012100761523470283,0.898546280511734,0.7201492537313433,0.8373101952277657,392,530,1.3520408163265305,94.30146908760071,202.0946758766293,2.143070281215819,0.2405649721622467,0.3735380513137396,0.5548275113105774,0.03186935604478591,7.585567199000266e-05,0.000677640560188134,-1.838730156533181,1.838730156533181,20.0,90.0,70.0,80.0,70.0,390.0,335.0,0.00031342690446814464,0.0177038669354507,0.006058759168062172,1.0256817788923387,0.99650069011339,0.14537532378741425,0.006058759168062172,0.0166348532248279,20.0,70.0,20.0,0.0,0.0,100.0,10.0,10.0,80.0,10.0,10.0,100.0,20.0,20.0,100.0,30.0,30.0,390.0,330.0,5.0
E09B,sample_000316,samples/sample_000316.npz,sample_000316_prediction.npz,0.00010934736201306805,0.0008720057085156441,0.7587937254161558,0.3187250996015936,0.48338368580060426,80,251,3.1375,23.076975345611572,108.63536333286947,4.7075217486648695,0.28846219182014465,0.40469842329621314,0.5363818407058716,0.01845862252586188,9.440251883319526e-05,0.0011791787404871424,5.318656435266554,5.318656435266554,20.0,60.0,40.0,50.0,40.0,475.0,350.0,0.00018646393339898486,0.013655179727817018,0.004767563134190019,2.3425271641632297,0.9384195705681978,0.11264015499606048,0.004767563134190019,0.012795869456996546,20.0,40.0,20.0,0.0,0.0,80.0,20.0,20.0,60.0,20.0,20.0,200.0,150.0,150.0,70.0,30.0,30.0,540.0,345.0,65.19202405202648
E09B,sample_001723,samples/sample_001723.npz,sample_001723_prediction.npz,0.000557592895347625,0.0020329784601926804,0.856065385889017,0.44499381953028433,0.6159110350727117,360,809,2.2472222222222222,184.5861268043518,377.5579866010239,2.045429920100163,0.5127392411231995,0.621764009942611,0.7908138036727905,0.020667262477942126,0.0004836784208068084,0.0008354232688543537,-0.013540218162248152,0.013540218162248152,30.0,90.0,60.0,50.0,120.0,255.0,300.0,0.0008863953380454481,0.029772392212340747,0.010661612282084907,1.0057636454806205,0.996852176050832,0.23637284810432602,0.010661612282084907,0.027797938081662543,30.0,60.0,20.0,-10.0,10.0,110.0,20.0,20.0,90.0,30.0,30.0,80.0,30.0,30.0,160.0,40.0,40.0,260.0,300.0,5.0
